FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Ethiopia,2022-01-06 04:22:09,9.145,40.4897,436586,6988,,,Ethiopia,379.76025851595114,1.6006010270599607
,,,Fiji,2022-01-06 04:22:09,-17.7134,178.065,55649,704,,,Fiji,6207.749731160006,1.2650721486459775
,,,Finland,2022-01-06 04:22:09,61.92411,25.748151,289622,1624,,,Finland,5227.156480441705,0.560730883703586
,,French Guiana,France,2022-01-06 04:22:09,4.0,-53.0,49771,339,,,"French Guiana, France",16663.541827093697,0.6811195274356553
,,French Polynesia,France,2022-01-06 04:22:09,-17.6797,-149.4068,46474,636,,,"French Polynesia, France",16544.442229373737,1.3685071222619098
,,Guadeloupe,France,2022-01-06 04:22:09,16.265,-61.551,56515,831,,,"Guadeloupe, France",14124.265545689243,1.4704060868795894
,,Martinique,France,2022-01-06 04:22:09,14.6415,-61.0242,50005,784,,,"Martinique, France",13325.250156556036,1.567843215678432
,,Mayotte,France,2022-01-06 04:22:09,-12.8275,45.166244,24671,186,,,"Mayotte, France",9043.190757038703,0.7539216083660979
,,New Caledonia,France,2022-01-06 04:22:09,-20.904304999999997,165.618042,13033,281,,,"New Caledonia, France",4565.117639435219,2.156065372515921
,,Reunion,France,2022-01-06 04:22:09,-21.1151,55.5364,85960,419,,,"Reunion, France",9601.165185612104,0.4874360167519777
,,Saint Barthelemy,France,2022-01-06 04:22:09,17.9,-62.8333,1955,6,,,"Saint Barthelemy, France",19777.44056651492,0.3069053708439898
,,Saint Pierre and Miquelon,France,2022-01-06 04:22:09,46.8852,-56.3159,113,0,,,"Saint Pierre and Miquelon, France",1949.9568593615186,0.0
,,St Martin,France,2022-01-06 04:22:09,18.0708,-63.0501,4250,58,,,"St Martin, France",10993.559067746191,1.3647058823529412
,,Wallis and Futuna,France,2022-01-06 04:22:09,-14.2938,-178.1165,454,7,,,"Wallis and Futuna, France",2969.4551638432868,1.5418502202643172
,,,France,2022-01-06 04:22:09,46.2276,2.2137,10693911,122250,,,France,16383.232144763408,1.1431739052251324
,,,Gabon,2022-01-06 04:22:09,-0.8037,11.6094,42640,290,,,Gabon,1915.7776691491504,0.6801125703564728
,,,Gambia,2022-01-06 04:22:09,13.4432,-15.3101,10376,343,,,Gambia,429.3521979058737,3.3057054741711642
,,,Georgia,2022-01-06 04:22:09,42.3154,43.3569,945609,14041,,,Georgia,23704.37496474835,1.4848631939839827
,,Baden-Wurttemberg,Germany,2022-01-06 04:22:09,48.6616,9.3501,1043590,13173,,,"Baden-Wurttemberg, Germany",9427.588318314783,1.2622773311357909
,,Bayern,Germany,2022-01-06 04:22:09,48.7904,11.4979,1355157,19878,,,"Bayern, Germany",10363.125434885396,1.4668411113989006
,,Berlin,Germany,2022-01-06 04:22:09,52.52,13.405,344637,4030,,,"Berlin, Germany",9455.513102683091,1.169346297698738
,,Brandenburg,Germany,2022-01-06 04:22:09,52.4125,12.5316,252996,4761,,,"Brandenburg, Germany",10071.829602650088,1.8818479343546934
,,Bremen,Germany,2022-01-06 04:22:09,53.0793,8.8017,52018,612,,,"Bremen, Germany",7616.2615339113845,1.1765158214464224
,,Hamburg,Germany,2022-01-06 04:22:09,53.5511,9.9937,147775,2015,,,"Hamburg, Germany",8026.107184581184,1.363559465403485
,,Hessen,Germany,2022-01-06 04:22:09,50.6521,9.1624,495700,8601,,,"Hessen, Germany",7911.189121787786,1.7351220496267905
,,Mecklenburg-Vorpommern,Germany,2022-01-06 04:22:09,53.6127,12.4296,105445,1500,,,"Mecklenburg-Vorpommern, Germany",6550.7012285088595,1.4225425577315187
,,Niedersachsen,Germany,2022-01-06 04:22:09,52.6367,9.8451,458369,6876,,,"Niedersachsen, Germany",5742.210910738159,1.5001014466510607
,,Nordrhein-Westfalen,Germany,2022-01-06 04:22:09,51.4332,7.6616,1422820,20502,,,"Nordrhein-Westfalen, Germany",7934.242405096715,1.4409412293895223
,,Rheinland-Pfalz,Germany,2022-01-06 04:22:09,50.1183,7.309,287065,4676,,,"Rheinland-Pfalz, Germany",7027.563353704571,1.6288993781896086
,,Saarland,Germany,2022-01-06 04:22:09,49.3964,7.023,76365,1257,,,"Saarland, Germany",7709.672501713765,1.6460420349636613
,,Sachsen,Germany,2022-01-06 04:22:09,51.1045,13.2017,663831,13221,,,"Sachsen, Germany",16278.598713025727,1.9916213614609743
,,Sachsen-Anhalt,Germany,2022-01-06 04:22:09,51.9503,11.6923,230409,4374,,,"Sachsen-Anhalt, Germany",10433.67336542106,1.898363345181829
,,Schleswig-Holstein,Germany,2022-01-06 04:22:09,54.2194,9.6961,129397,1894,,,"Schleswig-Holstein, Germany",4467.030205281022,1.4637124508296173
,,Thuringen,Germany,2022-01-06 04:22:09,51.011,10.8453,296163,6003,,,"Thuringen, Germany",13819.083636431506,2.0269243625976237
,,Unknown,Germany,2022-01-06 04:22:09,,,26308,0,,,"Unknown, Germany",,0.0
,,,Ghana,2022-01-06 04:22:09,7.9465,-1.0232,148079,1313,,,Ghana,476.55283398467697,0.8866888620263508
,,,Greece,2022-01-06 04:22:09,39.0742,21.8243,1388309,21115,,,Greece,13319.59647918998,1.5209150124359923
,,,Grenada,2022-01-06 04:22:09,12.1165,-61.678999999999995,7101,200,,,Grenada,6310.934153342991,2.816504717645402
,,,Guatemala,2022-01-06 04:22:09,15.7835,-90.2308,631730,16114,,,Guatemala,3526.151307407686,2.550773273392114
,,,Guinea,2022-01-06 04:22:09,9.9456,-9.6966,33428,393,,,Guinea,254.5384104156984,1.175661122412349
,,,Guinea-Bissau,2022-01-06 04:22:09,11.8037,-15.1804,6531,149,,,Guinea-Bissau,331.86009335375337,2.281427040269484
,,,Guyana,2022-01-06 04:22:09,4.860416000000002,-58.93018000000001,41418,1060,,,Guyana,5265.720689738469,2.5592737457144237
,,,Haiti,2022-01-06 04:22:09,18.9712,-72.2852,26259,774,,,Haiti,230.29093623320358,2.9475608362847026
,,,Holy See,2022-01-06 04:22:09,41.9029,12.4534,27,0,,,Holy See,3337.4536464771318,0.0
,,,Honduras,2022-01-06 04:22:09,15.2,-86.2419,379402,10433,,,Honduras,3830.5604825551904,2.749853717165434
,,,Hungary,2022-01-06 04:22:09,47.1625,19.5033,1269979,39599,,,Hungary,13146.304222931882,3.118083054916656
,,,Iceland,2022-01-06 04:22:09,64.9631,-19.0208,33901,39,,,Iceland,9934.358974358976,0.11504085425208696
,,Andaman and Nicobar Islands,India,2022-01-06 04:22:09,11.225999,92.96817800000001,7824,129,,,"Andaman and Nicobar Islands, India",1876.09702759474,1.6487730061349692
,,Andhra Pradesh,India,2022-01-06 04:22:09,15.9129,79.74,2078376,14499,,,"Andhra Pradesh, India",3855.7424390705796,0.6976119816626059
,,Arunachal Pradesh,India,2022-01-06 04:22:09,27.768456,96.384277,55407,282,,,"Arunachal Pradesh, India",3528.0790699273716,0.5089609616113487
,,Assam,India,2022-01-06 04:22:09,26.357149,92.83044100000001,622488,6174,,,"Assam, India",1748.21613220914,0.9918263484597294
,,Bihar,India,2022-01-06 04:22:09,25.679658,85.60484,730425,12096,,,"Bihar, India",585.2767893468143,1.656022178868467
,,Chandigarh,India,2022-01-06 04:22:09,30.733839,76.76827800000002,66493,1080,,,"Chandigarh, India",5739.710808970084,1.6242311220730001
,,Chhattisgarh,India,2022-01-06 04:22:09,21.264705,82.035366,1012128,13605,,,"Chhattisgarh, India",3438.374974024358,1.3441975718486199
,,Dadra and Nagar Haveli and Daman and Diu,India,2022-01-06 04:22:09,20.194742,73.080901,10705,4,,,"Dadra and Nagar Haveli and Daman and Diu, India",1738.6036600814653,0.03736571695469407
,,Delhi,India,2022-01-06 04:22:09,28.646519,77.10898,1474366,25121,,,"Delhi, India",7879.7079053613725,1.7038510112143117
,,Goa,India,2022-01-06 04:22:09,15.359682000000001,74.057396,183795,3526,,,"Goa, India",11586.76122931442,1.918441742158383
,,Gujarat,India,2022-01-06 04:22:09,22.694884,71.590923,840643,10126,,,"Gujarat, India",1316.1287397393671,1.2045541329672644
,,Haryana,India,2022-01-06 04:22:09,29.20004,76.332824,779018,10066,,,"Haryana, India",2762.0156249180104,1.292139591126264
,,Himachal Pradesh,India,2022-01-06 04:22:09,31.927213000000002,77.233081,229787,3880,,,"Himachal Pradesh, India",3083.5800806633965,1.68852023830765
,,Jammu and Kashmir,India,2022-01-06 04:22:09,33.75943,76.612638,342419,4530,,,"Jammu and Kashmir, India",2516.617277853233,1.322940607851784
,,Jharkhand,India,2022-01-06 04:22:09,23.654536,85.557631,361518,5149,,,"Jharkhand, India",936.7219958942784,1.4242720971016658
,,Karnataka,India,2022-01-06 04:22:09,14.705179999999999,76.166436,3017572,38357,,,"Karnataka, India",4466.329239781851,1.2711212855898717
,,Kerala,India,2022-01-06 04:22:09,10.450898,76.405749,5263415,48895,,,"Kerala, India",14743.689418347507,0.9289596203225472
,,Ladakh,India,2022-01-06 04:22:09,34.1526,77.5771,22349,221,,,"Ladakh, India",8147.975310712423,0.9888585619043357
,,Lakshadweep,India,2022-01-06 04:22:09,13.699997199999999,72.18333259999999,10419,51,,,"Lakshadweep, India",16171.28932623508,0.489490354160668
,,Madhya Pradesh,India,2022-01-06 04:22:09,23.541513000000002,78.289633,795363,10535,,,"Madhya Pradesh, India",931.7861340047881,1.3245524370633284
,,Maharashtra,India,2022-01-06 04:22:09,19.449759,76.108221,6757032,141581,,,"Maharashtra, India",5487.088095070444,2.0953134453114917
,,Manipur,India,2022-01-06 04:22:09,24.738975,93.882541,125905,2008,,,"Manipur, India",4072.559189660833,1.5948532623803662
,,Meghalaya,India,2022-01-06 04:22:09,25.536934,91.278882,84931,1485,,,"Meghalaya, India",2522.670500280689,1.7484781764020205
,,Mizoram,India,2022-01-06 04:22:09,23.309381,92.83821999999999,143193,554,,,"Mizoram, India",11554.867322335229,0.3868904206211197
,,Nagaland,India,2022-01-06 04:22:09,26.06702,94.470302,32216,702,,,"Nagaland, India",1432.0163399927544,2.1790414700769802
,,Odisha,India,2022-01-06 04:22:09,20.505428,84.418059,1057876,8466,,,"Odisha, India",2282.0527611178227,0.8002828308799897
,,Puducherry,India,2022-01-06 04:22:09,11.882658000000001,78.86498,129692,1881,,,"Puducherry, India",9174.966148865755,1.4503593128334824
,,Punjab,India,2022-01-06 04:22:09,30.841465000000003,75.40879,608723,16657,,,"Punjab, India",2019.5596265637928,2.7363842010241113
,,Rajasthan,India,2022-01-06 04:22:09,26.583423,73.847973,960453,8967,,,"Rajasthan, India",1185.2661090883948,0.9336219471436916
,,Sikkim,India,2022-01-06 04:22:09,27.571671000000002,88.472712,32543,409,,,"Sikkim, India",4714.661767965567,1.256798697108441
,,Tamil Nadu,India,2022-01-06 04:22:09,11.006091,78.400624,2760449,36814,,,"Tamil Nadu, India",3546.253942654865,1.333623624272718
,,Telangana,India,2022-01-06 04:22:09,18.1124,79.0193,685543,4034,,,"Telangana, India",1741.6042158862347,0.5884386537387152
,,Tripura,India,2022-01-06 04:22:09,23.746782999999997,91.743565,85297,829,,,"Tripura, India",2045.5926599731306,0.9718981910266481
,,Unknown,India,2022-01-06 04:22:09,,,0,0,,,"Unknown, India",,
,,Uttar Pradesh,India,2022-01-06 04:22:09,26.925425,80.560982,1716132,22916,,,"Uttar Pradesh, India",721.4193464447659,1.335328517852939
,,Uttarakhand,India,2022-01-06 04:22:09,30.156446999999996,79.197608,346468,7420,,,"Uttarakhand, India",3079.480693827973,2.1416119237563067
,,West Bengal,India,2022-01-06 04:22:09,23.814082,87.979803,1678323,19827,,,"West Bengal, India",1684.905876713142,1.181357819680717
,,,Indonesia,2022-01-06 04:22:09,-0.7893,113.9213,4264136,144109,,,Indonesia,1558.9644449756681,3.379559188543705
,,,Iran,2022-01-06 04:22:09,32.427908,53.68804599999999,6201467,131778,,,Iran,7383.318217184243,2.124948822593106
,,,Iraq,2022-01-06 04:22:09,33.223191,43.679291,2095183,24191,,,Iraq,5208.9821461384445,1.1546008152987113
,,,Ireland,2022-01-06 04:22:09,53.1424,-7.6921,884855,5952,,,Ireland,17920.039629016672,0.6726525814964034
,,,Israel,2022-01-06 04:22:09,31.046051000000002,34.851612,1429030,8253,,,Israel,16510.002089990678,0.5775246145987138
,,Abruzzo,Italy,2022-01-06 04:22:09,42.35122196,13.39843823,124093,2654,,,"Abruzzo, Italy",9461.336708397504,2.1387185417388572
,,Basilicata,Italy,2022-01-06 04:22:09,40.63947052,15.80514834,39516,637,,,"Basilicata, Italy",7020.461244090543,1.612005263690657
,,Calabria,Italy,2022-01-06 04:22:09,38.90597598,16.59440194,118951,1647,,,"Calabria, Italy",6109.039402074129,1.3846037443989543
,,Campania,Italy,2022-01-06 04:22:09,40.83956555,14.25084984,638025,8536,,,"Campania, Italy",10997.222879118712,1.3378786097723443
,,Emilia-Romagna,Italy,2022-01-06 04:22:09,44.49436681,11.341720800000001,588695,14296,,,"Emilia-Romagna, Italy",13200.987470055345,2.428422188060031
,,Friuli Venezia Giulia,Italy,2022-01-06 04:22:09,45.6494354,13.76813649,167777,4252,,,"Friuli Venezia Giulia, Italy",13806.3066769803,2.534316384248139
,,Lazio,Italy,2022-01-06 04:22:09,41.89277044,12.48366722,557067,9335,,,"Lazio, Italy",9475.407895314267,1.6757409790922815
,,Liguria,Italy,2022-01-06 04:22:09,44.41149315,8.9326992,157871,4635,,,"Liguria, Italy",10181.02202961358,2.935941369852601
,,Lombardia,Italy,2022-01-06 04:22:09,45.46679409,9.190347404,1380171,35240,,,"Lombardia, Italy",13718.610886416622,2.553306800389227
,,Marche,Italy,2022-01-06 04:22:09,43.61675973,13.5188753,152049,3265,,,"Marche, Italy",9968.654750532856,2.1473340830916348
,,Molise,Italy,2022-01-06 04:22:09,41.55774754,14.65916051,18236,512,,,"Molise, Italy",5966.945556039094,2.807633252906339
,,P.A. Bolzano,Italy,2022-01-06 04:22:09,46.49933453,11.35662422,105091,1311,,,"P.A. Bolzano, Italy",19742.146611611857,1.2474902703371364
,,P.A. Trento,Italy,2022-01-06 04:22:09,46.06893511,11.12123097,70206,1429,,,"P.A. Trento, Italy",12967.060570575784,2.0354385665042876
,,Piemonte,Italy,2022-01-06 04:22:09,45.0732745,7.680687483,546811,12107,,,"Piemonte, Italy",12551.883364406347,2.2141105427652334
,,Puglia,Italy,2022-01-06 04:22:09,41.12559576,16.86736689,328360,6993,,,"Puglia, Italy",8149.8059221360445,2.1296747472286515
,,Sardegna,Italy,2022-01-06 04:22:09,39.21531192,9.110616306,92705,1737,,,"Sardegna, Italy",5654.153993282471,1.8736853459899683
,,Sicilia,Italy,2022-01-06 04:22:09,38.11569725,13.362356699999998,400459,7615,,,"Sicilia, Italy",8009.3546039303665,1.901567950776484
,,Toscana,Italy,2022-01-06 04:22:09,43.76923077,11.25588885,445737,7599,,,"Toscana, Italy",11951.203882625701,1.7048169660584604
,,Umbria,Italy,2022-01-06 04:22:09,43.10675841,12.38824698,102380,1514,,,"Umbria, Italy",11607.512343894376,1.4788044539949208
,,Valle d'Aosta,Italy,2022-01-06 04:22:09,45.73750286,7.320149366,18085,489,,,"Valle d'Aosta, Italy",14391.323030891408,2.7038982582250486
,,Veneto,Italy,2022-01-06 04:22:09,45.43490485,12.33845213,703750,12473,,,"Veneto, Italy",14345.10688658896,1.7723623445825933
,,,Jamaica,2022-01-06 04:22:09,18.1096,-77.2975,97066,2483,,,Jamaica,3277.9710390620435,2.55805328333299
,,Aichi,Japan,2022-01-06 04:22:09,35.035551,137.211621,107253,1161,,,"Aichi, Japan",1420.1483824863064,1.0824872031551565
,,Akita,Japan,2022-01-06 04:22:09,39.748678999999996,140.408228,1934,27,,,"Akita, Japan",200.10553652908985,1.3960703205791107
,,Aomori,Japan,2022-01-06 04:22:09,40.781541,140.828896,5918,38,,,"Aomori, Japan",474.81849304901993,0.6421088205474823
,,Chiba,Japan,2022-01-06 04:22:09,35.510141,140.198917,100833,1028,,,"Chiba, Japan",1610.9098310344375,1.0195075025041405
,,Ehime,Japan,2022-01-06 04:22:09,33.624835,132.856842,5421,82,,,"Ehime, Japan",404.789372878888,1.5126360450101457
,,Fukui,Japan,2022-01-06 04:22:09,35.846614,136.22465400000002,3123,38,,,"Fukui, Japan",406.67398497533,1.2167787383925712
,,Fukuoka,Japan,2022-01-06 04:22:09,33.526032,130.666949,74888,627,,,"Fukuoka, Japan",1467.3336626382654,0.8372502937720329
,,Fukushima,Japan,2022-01-06 04:22:09,37.378867,140.223295,9545,176,,,"Fukushima, Japan",517.1986850311483,1.8438973284442117
,,Gifu,Japan,2022-01-06 04:22:09,35.778671,137.055925,19002,219,,,"Gifu, Japan",956.5148669552353,1.152510262077676
,,Gunma,Japan,2022-01-06 04:22:09,36.504478999999996,138.985605,17456,177,,,"Gunma, Japan",898.6561342959634,1.0139780018331805
,,Hiroshima,Japan,2022-01-06 04:22:09,34.605309000000005,132.788719,22586,202,,,"Hiroshima, Japan",805.4413113009629,0.8943593376427875
,,Hokkaido,Japan,2022-01-06 04:22:09,43.385711,142.55231799999999,61610,1475,,,"Hokkaido, Japan",1173.5128567371464,2.3940918682032137
,,Hyogo,Japan,2022-01-06 04:22:09,35.039913,134.828057,79011,1398,,,"Hyogo, Japan",1445.4492068515729,1.7693738846489728
,,Ibaraki,Japan,2022-01-06 04:22:09,36.303588,140.319591,24520,220,,,"Ibaraki, Japan",857.2506377811893,0.8972267536704731
,,Ishikawa,Japan,2022-01-06 04:22:09,36.769464,136.771027,8063,137,,,"Ishikawa, Japan",708.7423273786554,1.6991194344536773
,,Iwate,Japan,2022-01-06 04:22:09,39.593287,141.361777,3500,53,,,"Iwate, Japan",285.29135583494184,1.5142857142857142
,,Kagawa,Japan,2022-01-06 04:22:09,34.217292,133.969047,4716,38,,,"Kagawa, Japan",493.12644887263724,0.8057675996607294
,,Kagoshima,Japan,2022-01-06 04:22:09,31.009484000000004,130.430665,9152,66,,,"Kagoshima, Japan",571.1885552586856,0.7211538461538461
,,Kanagawa,Japan,2022-01-06 04:22:09,35.415312,139.338983,170052,1319,,,"Kanagawa, Japan",1848.739349625386,0.7756450967939219
,,Kochi,Japan,2022-01-06 04:22:09,33.422519,133.367307,4177,33,,,"Kochi, Japan",598.3992069097416,0.7900406990663156
,,Kumamoto,Japan,2022-01-06 04:22:09,32.608154,130.74523100000002,14402,136,,,"Kumamoto, Japan",824.1171869233052,0.9443132898208582
,,Kyoto,Japan,2022-01-06 04:22:09,35.253815,135.443341,36370,292,,,"Kyoto, Japan",1408.0760926333655,0.8028594995875722
,,Mie,Japan,2022-01-06 04:22:09,34.508018,136.376013,14826,163,,,"Mie, Japan",832.5088355095958,1.0994199379468501
,,Miyagi,Japan,2022-01-06 04:22:09,38.446859,140.927086,16306,118,,,"Miyagi, Japan",706.9999761529507,0.7236600024530847
,,Miyazaki,Japan,2022-01-06 04:22:09,32.193203999999994,131.299374,6143,41,,,"Miyazaki, Japan",572.3464340385409,0.6674263389223506
,,Nagano,Japan,2022-01-06 04:22:09,36.132134,138.045528,9024,97,,,"Nagano, Japan",440.4550978870455,1.0749113475177305
,,Nagasaki,Japan,2022-01-06 04:22:09,33.235712,129.608033,6149,73,,,"Nagasaki, Japan",463.5423105801328,1.1871849081151407
,,Nara,Japan,2022-01-06 04:22:09,34.317451,135.871644,15764,149,,,"Nara, Japan",1185.1535534683635,0.9451915757421974
,,Niigata,Japan,2022-01-06 04:22:09,37.521819,138.918647,8274,63,,,"Niigata, Japan",372.1819832252713,0.7614213197969543
,,Oita,Japan,2022-01-06 04:22:09,33.200697,131.43323999999998,8191,84,,,"Oita, Japan",721.3981614078847,1.0255158100354047
,,Okayama,Japan,2022-01-06 04:22:09,34.89246,133.826252,15579,136,,,"Okayama, Japan",824.4663116682702,0.8729700237499197
,,Okinawa,Japan,2022-01-06 04:22:09,25.768923,126.668016,51743,398,,,"Okinawa, Japan",3560.703235964458,0.7691861701099666
,,Osaka,Japan,2022-01-06 04:22:09,34.620965000000005,135.507481,204364,3064,,,"Osaka, Japan",2319.8499142332994,1.499285588459807
,,Port Quarantine,Japan,2021-11-10 23:21:44,,,4463,4,,,"Port Quarantine, Japan",,0.08962581223392337
,,Saga,Japan,2022-01-06 04:22:09,33.286977,130.115738,5896,30,,,"Saga, Japan",723.6922049659328,0.508819538670285
,,Saitama,Japan,2022-01-06 04:22:09,35.997101,139.347635,116254,1059,,,"Saitama, Japan",1581.753142614256,0.9109363978873846
,,Shiga,Japan,2022-01-06 04:22:09,35.21582700000001,136.13806399999999,12630,104,,,"Shiga, Japan",893.2467574718357,0.8234362628661916
,,Shimane,Japan,2022-01-06 04:22:09,35.07076,132.55406399999998,1780,5,,,"Shimane, Japan",263.9594510829752,0.2808988764044944
,,Shizuoka,Japan,2022-01-06 04:22:09,34.916975,138.40778400000002,26939,209,,,"Shizuoka, Japan",739.3658014978888,0.7758268681094325
,,Tochigi,Japan,2022-01-06 04:22:09,36.689912,139.819213,15718,117,,,"Tochigi, Japan",812.7239541052437,0.7443695126606439
,,Tokushima,Japan,2022-01-06 04:22:09,33.919178,134.242091,3293,66,,,"Tokushima, Japan",452.3494560954537,2.0042514424536897
,,Tokyo,Japan,2022-01-06 04:22:09,35.711343,139.446921,383885,3175,,,"Tokyo, Japan",2757.663194633761,0.8270706070828503
,,Tottori,Japan,2022-01-06 04:22:09,35.359069,133.863619,1676,5,,,"Tottori, Japan",301.6786726138405,0.29832935560859186
,,Toyama,Japan,2022-01-06 04:22:09,36.637464,137.26934599999998,4870,52,,,"Toyama, Japan",466.69771596029517,1.0677618069815196
,,Unknown,Japan,2021-11-10 23:21:44,,,8,0,,,"Unknown, Japan",,0.0
,,Wakayama,Japan,2022-01-06 04:22:09,33.911879,135.505446,5310,62,,,"Wakayama, Japan",574.0956371975051,1.167608286252354
,,Yamagata,Japan,2022-01-06 04:22:09,38.448396,140.102154,3622,56,,,"Yamagata, Japan",336.09671271061717,1.5461071231363888
,,Yamaguchi,Japan,2022-01-06 04:22:09,34.201190000000004,131.573293,6124,93,,,"Yamaguchi, Japan",450.84574067093865,1.518615284128021
,,Yamanashi,Japan,2022-01-06 04:22:09,35.612364,138.61148899999998,5177,29,,,"Yamanashi, Japan",638.3823536665367,0.5601699826154143
,,,Jordan,2022-01-06 04:22:09,31.24,36.51,1047953,12372,,,Jordan,10270.887197470583,1.1805872973310827
,,,Kazakhstan,2022-01-06 04:22:09,48.0196,66.9237,1074283,18267,,,Kazakhstan,5721.359980746357,1.700389934495845
,,,Kenya,2022-01-06 04:22:09,-0.0236,37.9062,304350,5404,,,Kenya,566.0082609124197,1.7755873172334484
,,,Kiribati,2022-01-06 04:22:09,-3.3704,-168.734,2,0,,,Kiribati,1.7005935071339895,0.0
,,,"Korea, South",2022-01-06 04:22:09,35.90775700000001,127.766922,653792,5887,,,"Korea, South",1275.2143914600706,0.9004392834418286
,,,Kosovo,2022-01-06 04:22:09,42.602636,20.902977,161813,2991,,,Kosovo,8938.137371117222,1.8484299778138964
,,,Kuwait,2022-01-06 04:22:09,29.311659999999996,47.481766,423042,2469,,,Kuwait,9906.00068421892,0.5836299941849745
,,,Kyrgyzstan,2022-01-06 04:22:09,41.20438,74.766098,185031,2809,,,Kyrgyzstan,2836.0757678614864,1.5181239900341024
