FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Ethiopia,2022-01-07 04:22:09,9.145,40.4897,440024,7005,,,Ethiopia,382.7507707375474,1.5919586204388851
,,,Fiji,2022-01-07 04:22:09,-17.7134,178.065,55649,704,,,Fiji,6207.749731160006,1.2650721486459775
,,,Finland,2022-01-07 04:22:09,61.92411,25.748151,295601,1632,,,Finland,5335.06668269347,0.5520955612464099
,,French Guiana,France,2022-01-07 04:22:09,4.0,-53.0,52465,339,,,"French Guiana, France",17565.50444954835,0.6461450490803393
,,French Polynesia,France,2022-01-07 04:22:09,-17.6797,-149.4068,46534,636,,,"French Polynesia, France",16565.80183977444,1.366742596810934
,,Guadeloupe,France,2022-01-07 04:22:09,16.265,-61.551,56515,831,,,"Guadeloupe, France",14124.265545689243,1.4704060868795894
,,Martinique,France,2022-01-07 04:22:09,14.6415,-61.0242,50005,784,,,"Martinique, France",13325.250156556036,1.567843215678432
,,Mayotte,France,2022-01-07 04:22:09,-12.8275,45.166244,24671,186,,,"Mayotte, France",9043.190757038703,0.7539216083660979
,,New Caledonia,France,2022-01-07 04:22:09,-20.904304999999997,165.618042,13084,281,,,"New Caledonia, France",4582.981600120495,2.1476612656679914
,,Reunion,France,2022-01-07 04:22:09,-21.1151,55.5364,85960,419,,,"Reunion, France",9601.165185612104,0.4874360167519777
,,Saint Barthelemy,France,2022-01-07 04:22:09,17.9,-62.8333,2363,6,,,"Saint Barthelemy, France",23904.90642387456,0.25391451544646637
,,Saint Pierre and Miquelon,France,2022-01-07 04:22:09,46.8852,-56.3159,113,0,,,"Saint Pierre and Miquelon, France",1949.9568593615186,0.0
,,St Martin,France,2022-01-07 04:22:09,18.0708,-63.0501,5148,59,,,"St Martin, France",13316.433430766443,1.1460761460761462
,,Wallis and Futuna,France,2022-01-07 04:22:09,-14.2938,-178.1165,454,7,,,"Wallis and Futuna, France",2969.4551638432868,1.5418502202643172
,,,France,2022-01-07 04:22:09,46.2276,2.2137,10952698,122454,,,France,16779.697712603545,1.118025896450354
,,,Gabon,2022-01-07 04:22:09,-0.8037,11.6094,42640,290,,,Gabon,1915.7776691491504,0.6801125703564728
,,,Gambia,2022-01-07 04:22:09,13.4432,-15.3101,10792,343,,,Gambia,446.5660100038732,3.1782802075611563
,,,Georgia,2022-01-07 04:22:09,42.3154,43.3569,949176,14082,,,Georgia,23793.79194946324,1.48360261953526
,,Baden-Wurttemberg,Germany,2022-01-07 04:22:09,48.6616,9.3501,1047480,13183,,,"Baden-Wurttemberg, Germany",9462.729818864085,1.258544315881926
,,Bayern,Germany,2022-01-07 04:22:09,48.7904,11.4979,1361193,19893,,,"Bayern, Germany",10409.283795226647,1.461438605693682
,,Berlin,Germany,2022-01-07 04:22:09,52.52,13.405,350599,4032,,,"Berlin, Germany",9619.087440662464,1.1500318027147824
,,Brandenburg,Germany,2022-01-07 04:22:09,52.4125,12.5316,255006,4778,,,"Brandenburg, Germany",10151.848170142563,1.873681403574818
,,Bremen,Germany,2022-01-07 04:22:09,53.0793,8.8017,53296,612,,,"Bremen, Germany",7803.381035628841,1.1483038126688683
,,Hamburg,Germany,2022-01-07 04:22:09,53.5511,9.9937,150039,2022,,,"Hamburg, Germany",8149.071871882094,1.3476496111011138
,,Hessen,Germany,2022-01-07 04:22:09,50.6521,9.1624,499818,8614,,,"Hessen, Germany",7976.910882537275,1.7234273275472272
,,Mecklenburg-Vorpommern,Germany,2022-01-07 04:22:09,53.6127,12.4296,106624,1508,,,"Mecklenburg-Vorpommern, Germany",6623.945827573889,1.4143157262905162
,,Niedersachsen,Germany,2022-01-07 04:22:09,52.6367,9.8451,463549,6891,,,"Niedersachsen, Germany",5807.1032846064245,1.4865742348705315
,,Nordrhein-Westfalen,Germany,2022-01-07 04:22:09,51.4332,7.6616,1436484,20537,,,"Nordrhein-Westfalen, Germany",8010.438612785137,1.4296713364019369
,,Rheinland-Pfalz,Germany,2022-01-07 04:22:09,50.1183,7.309,289667,4690,,,"Rheinland-Pfalz, Germany",7091.262236697411,1.6191005533940697
,,Saarland,Germany,2022-01-07 04:22:09,49.3964,7.023,77060,1259,,,"Saarland, Germany",7779.838446697608,1.633791850506099
,,Sachsen,Germany,2022-01-07 04:22:09,51.1045,13.2017,665872,13295,,,"Sachsen, Germany",16328.648529881653,1.996629982939664
,,Sachsen-Anhalt,Germany,2022-01-07 04:22:09,51.9503,11.6923,231093,4389,,,"Sachsen-Anhalt, Germany",10464.647123312236,1.8992353727720008
,,Schleswig-Holstein,Germany,2022-01-07 04:22:09,54.2194,9.6961,132867,1896,,,"Schleswig-Holstein, Germany",4586.821195893827,1.4269909006751111
,,Thuringen,Germany,2022-01-07 04:22:09,51.011,10.8453,297366,6037,,,"Thuringen, Germany",13875.21609597111,2.0301581216413442
,,Unknown,Germany,2022-01-07 04:22:09,,,29142,0,,,"Unknown, Germany",,0.0
,,,Ghana,2022-01-07 04:22:09,7.9465,-1.0232,148079,1313,,,Ghana,476.55283398467697,0.8866888620263508
,,,Greece,2022-01-07 04:22:09,39.0742,21.8243,1422020,21185,,,Greece,13643.023696697017,1.4897821408981589
,,,Grenada,2022-01-07 04:22:09,12.1165,-61.678999999999995,7377,200,,,Grenada,6556.226059598825,2.71112918530568
,,,Guatemala,2022-01-07 04:22:09,15.7835,-90.2308,631730,16114,,,Guatemala,3526.151307407686,2.550773273392114
,,,Guinea,2022-01-07 04:22:09,9.9456,-9.6966,33700,397,,,Guinea,256.6095617748305,1.1780415430267062
,,,Guinea-Bissau,2022-01-07 04:22:09,11.8037,-15.1804,6612,149,,,Guinea-Bissau,335.97595119507235,2.253478523895947
,,,Guyana,2022-01-07 04:22:09,4.860416000000002,-58.93018000000001,42385,1064,,,Guyana,5388.661244738157,2.5103220478943022
,,,Haiti,2022-01-07 04:22:09,18.9712,-72.2852,26304,774,,,Haiti,230.6855853870364,2.9425182481751824
,,,Holy See,2022-01-07 04:22:09,41.9029,12.4534,27,0,,,Holy See,3337.4536464771318,0.0
,,,Honduras,2022-01-07 04:22:09,15.2,-86.2419,379402,10433,,,Honduras,3830.5604825551904,2.749853717165434
,,,Hungary,2022-01-07 04:22:09,47.1625,19.5033,1276433,39679,,,Hungary,13213.113396512548,3.1085846260634127
,,,Iceland,2022-01-07 04:22:09,64.9631,-19.0208,35239,39,,,Iceland,10326.446886446889,0.11067283407588184
,,Andaman and Nicobar Islands,India,2022-01-07 04:22:09,11.225999,92.96817800000001,7848,129,,,"Andaman and Nicobar Islands, India",1881.8519264523925,1.643730886850153
,,Andhra Pradesh,India,2022-01-07 04:22:09,15.9129,79.74,2078923,14500,,,"Andhra Pradesh, India",3856.757217490929,0.6974765299147684
,,Arunachal Pradesh,India,2022-01-07 04:22:09,27.768456,96.384277,55436,282,,,"Arunachal Pradesh, India",3529.92566499709,0.5086947110181109
,,Assam,India,2022-01-07 04:22:09,26.357149,92.83044100000001,623332,6176,,,"Assam, India",1750.5864500555633,0.9908042584048308
,,Bihar,India,2022-01-07 04:22:09,25.679658,85.60484,732804,12098,,,"Bihar, India",587.1830404771233,1.6509189360320085
,,Chandigarh,India,2022-01-07 04:22:09,30.733839,76.76827800000002,66824,1080,,,"Chandigarh, India",5768.282903442721,1.61618580150844
,,Chhattisgarh,India,2022-01-07 04:22:09,21.264705,82.035366,1014528,13606,,,"Chhattisgarh, India",3446.5281917375905,1.341116262932122
,,Dadra and Nagar Haveli and Daman and Diu,India,2022-01-07 04:22:09,20.194742,73.080901,10730,4,,,"Dadra and Nagar Haveli and Daman and Diu, India",1742.6639208476527,0.03727865796831314
,,Delhi,India,2022-01-07 04:22:09,28.646519,77.10898,1489463,25127,,,"Delhi, India",7960.393400175577,1.6869838324281974
,,Goa,India,2022-01-07 04:22:09,15.359682000000001,74.057396,184766,3528,,,"Goa, India",11647.974783293934,1.9094422133942393
,,Gujarat,India,2022-01-07 04:22:09,22.694884,71.590923,844856,10127,,,"Gujarat, India",1322.724703044268,1.1986658081377182
,,Haryana,India,2022-01-07 04:22:09,29.20004,76.332824,781696,10067,,,"Haryana, India",2771.510499033281,1.2878407974455544
,,Himachal Pradesh,India,2022-01-07 04:22:09,31.927213000000002,77.233081,230285,3880,,,"Himachal Pradesh, India",3090.262890744778,1.6848687495928958
,,Jammu and Kashmir,India,2022-01-07 04:22:09,33.75943,76.612638,342768,4533,,,"Jammu and Kashmir, India",2519.182262360433,1.3224688418988937
,,Jharkhand,India,2022-01-07 04:22:09,23.654536,85.557631,365222,5153,,,"Jharkhand, India",946.3193555632091,1.4109226716900953
,,Karnataka,India,2022-01-07 04:22:09,14.705179999999999,76.166436,3022603,38358,,,"Karnataka, India",4473.7756577647015,1.269038639874307
,,Kerala,India,2022-01-07 04:22:09,10.450898,76.405749,5268064,49116,,,"Kerala, India",14756.712030493025,0.9323349146859263
,,Ladakh,India,2022-01-07 04:22:09,34.1526,77.5771,22370,221,,,"Ladakh, India",8155.631468998027,0.9879302637460885
,,Lakshadweep,India,2022-01-07 04:22:09,13.699997199999999,72.18333259999999,10420,51,,,"Lakshadweep, India",16172.841422340869,0.4894433781190019
,,Madhya Pradesh,India,2022-01-07 04:22:09,23.541513000000002,78.289633,796396,10535,,,"Madhya Pradesh, India",932.9963173756853,1.3228343688315862
,,Maharashtra,India,2022-01-07 04:22:09,19.449759,76.108221,6793297,141594,,,"Maharashtra, India",5516.537304393078,2.0843192929736474
,,Manipur,India,2022-01-07 04:22:09,24.738975,93.882541,125964,2009,,,"Manipur, India",4074.467620558653,1.594900130195929
,,Meghalaya,India,2022-01-07 04:22:09,25.536934,91.278882,85021,1485,,,"Meghalaya, India",2525.3437331994737,1.7466273038425801
,,Mizoram,India,2022-01-07 04:22:09,23.309381,92.83821999999999,143772,554,,,"Mizoram, India",11601.589356091294,0.3853323317474891
,,Nagaland,India,2022-01-07 04:22:09,26.06702,94.470302,32247,703,,,"Nagaland, India",1433.394304561285,2.1800477563804384
,,Odisha,India,2022-01-07 04:22:09,20.505428,84.418059,1059773,8467,,,"Odisha, India",2286.14497427687,0.7989446796625315
,,Puducherry,India,2022-01-07 04:22:09,11.882658000000001,78.86498,129821,1881,,,"Puducherry, India",9184.092159978269,1.4489181257269625
,,Punjab,India,2022-01-07 04:22:09,30.841465000000003,75.40879,611102,16662,,,"Punjab, India",2027.452432243216,2.726549741287052
,,Rajasthan,India,2022-01-07 04:22:09,26.583423,73.847973,963109,8967,,,"Rajasthan, India",1188.5437986637714,0.9310472646398279
,,Sikkim,India,2022-01-07 04:22:09,27.571671000000002,88.472712,32570,409,,,"Sikkim, India",4718.573388520988,1.2557568314399754
,,Tamil Nadu,India,2022-01-07 04:22:09,11.006091,78.400624,2767432,36825,,,"Tamil Nadu, India",3555.224762721296,1.3306560016650815
,,Telangana,India,2022-01-07 04:22:09,18.1124,79.0193,687456,4036,,,"Telangana, India",1746.4641427835852,0.5870921193501839
,,Tripura,India,2022-01-07 04:22:09,23.746782999999997,91.743565,85400,829,,,"Tripura, India",2048.0628059803435,0.9707259953161592
,,Unknown,India,2022-01-07 04:22:09,,,0,0,,,"Unknown, India",,
,,Uttar Pradesh,India,2022-01-07 04:22:09,26.925425,80.560982,1719246,22917,,,"Uttar Pradesh, India",722.7283948424587,1.3329680569272808
,,Uttarakhand,India,2022-01-07 04:22:09,30.156446999999996,79.197608,347098,7423,,,"Uttarakhand, India",3085.08026676721,2.1385891016370016
,,West Bengal,India,2022-01-07 04:22:09,23.814082,87.979803,1693744,19846,,,"West Bengal, India",1700.387362413328,1.1717237079511427
,,,Indonesia,2022-01-07 04:22:09,-0.7893,113.9213,4264669,144116,,,Indonesia,1559.1593093161048,3.379300949264761
,,,Iran,2022-01-07 04:22:09,32.427908,53.68804599999999,6203046,131802,,,Iran,7385.198136800834,2.1247948185455985
,,,Iraq,2022-01-07 04:22:09,33.223191,43.679291,2095848,24194,,,Iraq,5210.635449514417,1.1543776075364245
,,,Ireland,2022-01-07 04:22:09,53.1424,-7.6921,908672,5952,,,Ireland,18402.380333249894,0.6550218340611353
,,,Israel,2022-01-07 04:22:09,31.046051000000002,34.851612,1448448,8259,,,Israel,16734.343930668227,0.5701965137857901
,,Abruzzo,Italy,2022-01-07 04:22:09,42.35122196,13.39843823,128900,2655,,,"Abruzzo, Italy",9827.841229661935,2.059736229635376
,,Basilicata,Italy,2022-01-07 04:22:09,40.63947052,15.80514834,40521,639,,,"Basilicata, Italy",7199.010782260171,1.576960094765677
,,Calabria,Italy,2022-01-07 04:22:09,38.90597598,16.59440194,121553,1656,,,"Calabria, Italy",6242.6719106213195,1.3623686786833726
,,Campania,Italy,2022-01-07 04:22:09,40.83956555,14.25084984,654537,8543,,,"Campania, Italy",11281.829507667759,1.305197414355491
,,Emilia-Romagna,Italy,2022-01-07 04:22:09,44.49436681,11.341720800000001,627222,14320,,,"Emilia-Romagna, Italy",14064.922859788268,2.2830831826689755
,,Friuli Venezia Giulia,Italy,2022-01-07 04:22:09,45.6494354,13.76813649,171927,4261,,,"Friuli Venezia Giulia, Italy",14147.808627244449,2.4783774508948566
,,Lazio,Italy,2022-01-07 04:22:09,41.89277044,12.48366722,571122,9342,,,"Lazio, Italy",9714.475831430826,1.6357275678401462
,,Liguria,Italy,2022-01-07 04:22:09,44.41149315,8.9326992,160937,4644,,,"Liguria, Italy",10378.746840014446,2.8856011979843044
,,Lombardia,Italy,2022-01-07 04:22:09,45.46679409,9.190347404,1432864,35286,,,"Lombardia, Italy",14242.368278390477,2.4626203184670703
,,Marche,Italy,2022-01-07 04:22:09,43.61675973,13.5188753,155169,3269,,,"Marche, Italy",10173.208564248584,2.1067352370641044
,,Molise,Italy,2022-01-07 04:22:09,41.55774754,14.65916051,18543,512,,,"Molise, Italy",6067.39808322181,2.761149760017257
,,P.A. Bolzano,Italy,2022-01-07 04:22:09,46.49933453,11.35662422,106683,1314,,,"P.A. Bolzano, Italy",20041.21596489317,1.2316863980203032
,,P.A. Trento,Italy,2022-01-07 04:22:09,46.06893511,11.12123097,72802,1429,,,"P.A. Trento, Italy",13446.542228001286,1.9628581632372737
,,Piemonte,Italy,2022-01-07 04:22:09,45.0732745,7.680687483,560914,12119,,,"Piemonte, Italy",12875.613521788371,2.160580766391996
,,Puglia,Italy,2022-01-07 04:22:09,41.12559576,16.86736689,333918,7001,,,"Puglia, Italy",8287.753970970349,2.096622524092741
,,Sardegna,Italy,2022-01-07 04:22:09,39.21531192,9.110616306,94001,1739,,,"Sardegna, Italy",5733.1980963545175,1.8499803193583046
,,Sicilia,Italy,2022-01-07 04:22:09,38.11569725,13.362356699999998,414728,7634,,,"Sicilia, Italy",8294.740825349993,1.8407245230608977
,,Toscana,Italy,2022-01-07 04:22:09,43.76923077,11.25588885,463023,7617,,,"Toscana, Italy",12414.680126049663,1.6450586687918312
,,Umbria,Italy,2022-01-07 04:22:09,43.10675841,12.38824698,105586,1516,,,"Umbria, Italy",11970.99822565376,1.4357964124031595
,,Valle d'Aosta,Italy,2022-01-07 04:22:09,45.73750286,7.320149366,18636,491,,,"Valle d'Aosta, Italy",14829.786895421197,2.6346855548400945
,,Veneto,Italy,2022-01-07 04:22:09,45.43490485,12.33845213,721879,12487,,,"Veneto, Italy",14714.64499351183,1.729791280810219
,,,Jamaica,2022-01-07 04:22:09,18.1096,-77.2975,98194,2486,,,Jamaica,3316.064205897619,2.5317229158604397
,,Aichi,Japan,2022-01-07 04:22:09,35.035551,137.211621,107411,1161,,,"Aichi, Japan",1422.2404772942166,1.0808948804126206
,,Akita,Japan,2022-01-07 04:22:09,39.748678999999996,140.408228,1936,27,,,"Akita, Japan",200.31247089985408,1.3946280991735538
,,Aomori,Japan,2022-01-07 04:22:09,40.781541,140.828896,5919,38,,,"Aomori, Japan",474.89872598126885,0.6420003378949147
,,Chiba,Japan,2022-01-07 04:22:09,35.510141,140.198917,100944,1028,,,"Chiba, Japan",1612.6831690412887,1.018386432081154
,,Ehime,Japan,2022-01-07 04:22:09,33.624835,132.856842,5427,82,,,"Ehime, Japan",405.23739653453697,1.5109637000184264
,,Fukui,Japan,2022-01-07 04:22:09,35.846614,136.22465400000002,3131,38,,,"Fukui, Japan",407.7157370982255,1.2136697540721815
,,Fukuoka,Japan,2022-01-07 04:22:09,33.526032,130.666949,74968,627,,,"Fukuoka, Japan",1468.9011593401544,0.8363568455874506
,,Fukushima,Japan,2022-01-07 04:22:09,37.378867,140.223295,9553,176,,,"Fukushima, Japan",517.632167428241,1.8423531874803727
,,Gifu,Japan,2022-01-07 04:22:09,35.778671,137.055925,19028,219,,,"Gifu, Japan",957.8236442702988,1.1509354635274334
,,Gunma,Japan,2022-01-07 04:22:09,36.504478999999996,138.985605,17512,177,,,"Gunma, Japan",901.5390824811476,1.0107354956601187
,,Hiroshima,Japan,2022-01-07 04:22:09,34.605309000000005,132.788719,22858,203,,,"Hiroshima, Japan",815.1411269688043,0.888091696561379
,,Hokkaido,Japan,2022-01-07 04:22:09,43.385711,142.55231799999999,61684,1475,,,"Hokkaido, Japan",1174.9223673912375,2.3912197652551717
,,Hyogo,Japan,2022-01-07 04:22:09,35.039913,134.828057,79117,1398,,,"Hyogo, Japan",1447.3884003300284,1.7670032989117384
,,Ibaraki,Japan,2022-01-07 04:22:09,36.303588,140.319591,24554,220,,,"Ibaraki, Japan",858.4393213735449,0.8959843610002444
,,Ishikawa,Japan,2022-01-07 04:22:09,36.769464,136.771027,8072,137,,,"Ishikawa, Japan",709.533432543781,1.697224975222993
,,Iwate,Japan,2022-01-07 04:22:09,39.593287,141.361777,3506,53,,,"Iwate, Japan",285.78042673065886,1.5116942384483743
,,Kagawa,Japan,2022-01-07 04:22:09,34.217292,133.969047,4732,38,,,"Kagawa, Japan",494.7994817780576,0.8030431107354185
,,Kagoshima,Japan,2022-01-07 04:22:09,31.009484000000004,130.430665,9213,66,,,"Kagoshima, Japan",574.9956468092516,0.7163790296320417
,,Kanagawa,Japan,2022-01-07 04:22:09,35.415312,139.338983,170204,1319,,,"Kanagawa, Japan",1850.3918346366947,0.7749524100491175
,,Kochi,Japan,2022-01-07 04:22:09,33.422519,133.367307,4182,33,,,"Kochi, Japan",599.1155095275411,0.7890961262553802
,,Kumamoto,Japan,2022-01-07 04:22:09,32.608154,130.74523100000002,14426,136,,,"Kumamoto, Japan",825.490524826802,0.9427422708997644
,,Kyoto,Japan,2022-01-07 04:22:09,35.253815,135.443341,36490,292,,,"Kyoto, Japan",1412.7219307173914,0.8002192381474377
,,Mie,Japan,2022-01-07 04:22:09,34.508018,136.376013,14835,163,,,"Mie, Japan",833.0142030746562,1.098752949106842
,,Miyagi,Japan,2022-01-07 04:22:09,38.446859,140.927086,16318,118,,,"Miyagi, Japan",707.5202754117412,0.7231278342934183
,,Miyazaki,Japan,2022-01-07 04:22:09,32.193203999999994,131.299374,6149,41,,,"Miyazaki, Japan",572.9054570898562,0.6667750853797365
,,Nagano,Japan,2022-01-07 04:22:09,36.132134,138.045528,9081,97,,,"Nagano, Japan",443.2372278271565,1.0681642990860039
,,Nagasaki,Japan,2022-01-07 04:22:09,33.235712,129.608033,6159,73,,,"Nagasaki, Japan",464.29616049163076,1.185257346971911
,,Nara,Japan,2022-01-07 04:22:09,34.317451,135.871644,15827,149,,,"Nara, Japan",1189.8899575452795,0.9414292032602515
,,Niigata,Japan,2022-01-07 04:22:09,37.521819,138.918647,8309,63,,,"Niigata, Japan",373.7563570967826,0.7582139848357203
,,Oita,Japan,2022-01-07 04:22:09,33.200697,131.43323999999998,8199,84,,,"Oita, Japan",722.1027378077458,1.0245151847786316
,,Okayama,Japan,2022-01-07 04:22:09,34.89246,133.826252,15609,136,,,"Okayama, Japan",826.0539610263838,0.8712922032160932
,,Okinawa,Japan,2022-01-07 04:22:09,25.768923,126.668016,52724,398,,,"Okinawa, Japan",3628.210915737203,0.7548744404825127
,,Osaka,Japan,2022-01-07 04:22:09,34.620965000000005,135.507481,204869,3064,,,"Osaka, Japan",2325.582451307773,1.4955898647428356
,,Port Quarantine,Japan,2021-11-10 23:21:44,,,4463,4,,,"Port Quarantine, Japan",,0.08962581223392337
,,Saga,Japan,2022-01-07 04:22:09,33.286977,130.115738,5914,30,,,"Saga, Japan",725.901577369153,0.5072708826513358
,,Saitama,Japan,2022-01-07 04:22:09,35.997101,139.347635,116404,1059,,,"Saitama, Japan",1583.7940441866074,0.909762551115082
,,Shiga,Japan,2022-01-07 04:22:09,35.21582700000001,136.13806399999999,12706,104,,,"Shiga, Japan",898.6217973426086,0.8185109397135212
,,Shimane,Japan,2022-01-07 04:22:09,35.07076,132.55406399999998,1800,5,,,"Shimane, Japan",266.9252876119974,0.2777777777777778
,,Shizuoka,Japan,2022-01-07 04:22:09,34.916975,138.40778400000002,26972,209,,,"Shizuoka, Japan",740.2715170570941,0.7748776508972267
,,Tochigi,Japan,2022-01-07 04:22:09,36.689912,139.819213,15769,117,,,"Tochigi, Japan",815.3609894570293,0.7419620774938169
,,Tokushima,Japan,2022-01-07 04:22:09,33.919178,134.242091,3300,66,,,"Tokushima, Japan",453.31102493622734,2.0
,,Tokyo,Japan,2022-01-07 04:22:09,35.711343,139.446921,384526,3175,,,"Tokyo, Japan",2762.2678603741792,0.8256918907954208
,,Tottori,Japan,2022-01-07 04:22:09,35.359069,133.863619,1700,5,,,"Tottori, Japan",305.9986536059241,0.29411764705882354
,,Toyama,Japan,2022-01-07 04:22:09,36.637464,137.26934599999998,4872,52,,,"Toyama, Japan",466.88937826664437,1.0673234811165846
,,Unknown,Japan,2021-11-10 23:21:44,,,8,0,,,"Unknown, Japan",,0.0
,,Wakayama,Japan,2022-01-07 04:22:09,33.911879,135.505446,5323,62,,,"Wakayama, Japan",575.5011444072165,1.1647567161375165
,,Yamagata,Japan,2022-01-07 04:22:09,38.448396,140.102154,3624,56,,,"Yamagata, Japan",336.282298968326,1.5452538631346577
,,Yamaguchi,Japan,2022-01-07 04:22:09,34.201190000000004,131.573293,6305,93,,,"Yamaguchi, Japan",464.1708678854128,1.4750198255352895
,,Yamanashi,Japan,2022-01-07 04:22:09,35.612364,138.61148899999998,5205,29,,,"Yamanashi, Japan",641.8350687336921,0.5571565802113353
,,,Jordan,2022-01-07 04:22:09,31.24,36.51,1047953,12372,,,Jordan,10270.887197470583,1.1805872973310827
,,,Kazakhstan,2022-01-07 04:22:09,48.0196,66.9237,1074283,18267,,,Kazakhstan,5721.359980746357,1.700389934495845
,,,Kenya,2022-01-07 04:22:09,-0.0236,37.9062,306686,5411,,,Kenya,570.3525858589991,1.7643452912751152
,,,Kiribati,2022-01-07 04:22:09,-3.3704,-168.734,2,0,,,Kiribati,1.7005935071339895,0.0
,,,"Korea, South",2022-01-07 04:22:09,35.90775700000001,127.766922,657508,5932,,,"Korea, South",1282.4624102162893,0.9021943459243081
,,,Kosovo,2022-01-07 04:22:09,42.602636,20.902977,161965,2991,,,Kosovo,8946.533463399113,1.8466952736702373
,,,Kuwait,2022-01-07 04:22:09,29.311659999999996,47.481766,425455,2469,,,Kuwait,9962.503772921744,0.5803198928206273
,,,Kyrgyzstan,2022-01-07 04:22:09,41.20438,74.766098,185237,2811,,,Kyrgyzstan,2839.233247463172,1.5175153991913062
